date,tata_steel,reliance_industries,adani_enterprises,asian_paints,bharti_airtel,bajaj_finserv,hdfc_bank,infosys,itc,hero_moto_corps,mahindra_and_mahindra,nippon_india_smallcap_fund,parag_parikh_flexi_cap_fund,hdfc_liquid_fund,sbi_liquid_fund,axis_liquid_fund,icici_pru_liquid_fund,snp_500,nasdaq_100,bitcoin,ethereum,physical_gold,sgb,pune_commercial_space
2022-04-01,8625.64,1965.65,7904.02,3810.99,3453.16,829.64,877.18,5105.05,8200.81,6154.42,1717.43,813.13,1665.52,21.03,22.08,24.66,13.54,791.65,793.95,438.92,713.2,6113.17,6516.69,8819.49
2022-04-02,8698.21,1971.84,7796.14,3908.92,3514.32,789.41,862.96,5109.08,8228.47,5922.3,1694.21,848.99,1711.09,21.09,22.1,24.68,13.54,823.63,810.53,470.06,709.83,6089.25,6613.64,8748.2
2022-04-03,8736.4,1957.06,7637.37,3819.31,3522.49,817.07,819.58,4907.8,8129.56,6178.09,1753.29,826.64,1719.98,20.45,22.08,24.69,13.56,805.36,815.05,486.23,711.52,6091.95,6533.77,8812.2
2022-04-04,8839.36,2017.59,7547.95,3855.32,3476.57,796.85,882.04,5114.52,8377.43,6340.18,1714.31,838.5,1673.76,20.43,22.1,24.69,13.56,802.12,804.9,454.1,696.48,6053.32,6652.7,8810.8
2022-04-05,8643.05,1927.55,7473.77,3686.58,3392.5,818.12,863.32,5013.83,8321.8,6101.01,1720.94,835.82,1696.05,20.46,22.07,24.7,13.53,801.24,810.47,486.31,684.24,6111.94,6607.09,8794.26
2022-04-06,8598.46,1958.73,7585.47,3762.64,3440.63,810.01,847.36,5053.35,8199.32,5927.73,1686.48,813.04,1717.28,20.46,22.13,24.76,13.59,804.56,818.53,478.63,703.19,6121.07,6656.39,8775.8
2022-04-07,8640.6,1926.35,7834.14,3827.6,3479.18,798.94,823.52,5114.02,8233.79,6319.21,1765.61,823.95,1681.74,20.5,22.08,24.63,13.6,791.97,814.53,478.48,686.2,6148.78,6627.11,8820.77
2022-04-08,8592.76,2017.99,7620.65,3821.04,3485.6,814.32,868.12,5143.65,8195.15,6145.29,1647.83,828.15,1708.3,20.46,22.11,24.78,13.55,799.69,821.56,510.9,671.97,6131.14,6581.32,8824.62
2022-04-09,8739.15,1942.89,7629.61,3844.85,3421.26,833.82,859.68,5114.98,8279.05,6137.47,1758.36,817.8,1714.17,20.5,22.08,24.74,13.57,775.15,824.28,495.54,706.66,6093.19,6627.21,8820.02
2022-04-10,8495.13,1964.21,7950.1,3817.9,3504.79,807.65,861.19,5028.71,8195.52,6035.11,1706.17,827.93,1668.21,20.5,22.16,24.71,13.58,783.27,824.94,424.33,674.01,6086.25,6681.98,8814.75
2022-04-11,8684.62,2040.47,7762.95,3652.01,3519.16,833.39,861.82,5248.57,8285.89,6006.78,1723.66,836.0,1719.37,20.48,22.16,24.74,13.58,805.99,822.29,471.32,695.32,6019.51,6678.11,8826.31
2022-04-12,8747.99,2037.25,7635.3,3932.21,3525.76,833.68,890.55,5044.12,8317.02,6172.19,1718.18,810.91,1681.97,20.53,22.12,24.66,13.57,783.85,831.07,463.63,712.61,6160.44,6553.0,8806.05
2022-04-13,8780.12,1974.55,7877.06,3815.87,3530.91,824.64,863.26,5056.43,8331.98,6103.86,1736.03,817.48,1705.31,20.52,22.12,24.81,13.6,809.53,827.87,517.79,722.89,6135.24,6644.58,8854.83
2022-04-14,8942.3,1978.09,7398.64,3665.95,3498.49,830.43,879.7,5008.81,8338.14,6111.56,1725.51,820.08,1707.35,20.49,22.12,24.79,13.6,794.36,804.01,490.32,718.12,6153.58,6639.13,8837.54
2022-04-15,8594.64,2034.03,7652.94,3783.69,3526.58,819.0,850.07,5126.73,8242.78,6077.0,1781.46,824.2,1746.55,20.49,22.18,24.85,13.6,809.25,821.85,488.5,695.99,6173.8,6650.86,8834.0
2022-04-16,9002.66,1964.06,7516.82,3990.36,3467.37,835.04,839.58,4890.41,8278.6,6049.44,1750.09,825.34,1672.33,20.56,22.06,24.79,13.57,802.19,820.96,464.33,718.53,6073.1,6609.99,8848.14
2022-04-17,8590.51,1990.08,7777.94,3667.18,3473.59,819.17,849.19,4966.68,8354.49,6211.19,1749.74,853.73,1722.57,20.5,22.15,24.76,13.55,790.69,818.22,458.81,724.51,6107.02,6699.23,8861.67
2022-04-18,8780.9,1977.3,7700.56,3671.5,3459.83,852.98,865.58,5120.52,8269.68,6133.24,1709.12,842.28,1695.74,20.56,22.12,24.7,13.62,838.4,822.09,465.78,716.42,6112.97,6618.52,8837.16
2022-04-19,8707.44,2007.18,7898.51,3895.0,3568.01,818.86,878.31,5004.71,8228.18,6054.84,1724.56,818.74,1732.66,20.54,22.13,24.79,13.64,784.58,813.09,479.92,732.56,6152.55,6639.67,8882.45
2022-04-20,8872.17,1983.3,7693.63,3898.11,3426.72,829.41,875.13,4990.74,8370.14,6238.5,1713.72,866.01,1749.95,20.55,22.23,24.8,13.61,812.71,800.86,457.55,684.52,6055.42,6630.49,8855.86
2022-04-21,8887.54,1994.64,7726.57,3907.13,3490.92,820.57,876.1,5132.63,8393.38,6035.73,1712.7,810.37,1710.41,20.58,22.18,24.79,13.62,812.63,831.49,508.94,705.54,6106.87,6715.63,8883.31
2022-04-22,8586.3,2001.91,7697.69,3874.94,3467.28,830.61,900.91,5067.9,8333.17,6135.92,1686.84,813.68,1725.28,20.54,22.14,24.78,13.62,805.35,807.61,478.26,745.65,6103.99,6620.27,8877.4
2022-04-23,8676.87,1971.69,7839.71,3819.19,3453.56,815.34,860.25,5284.77,8326.18,5988.95,1801.65,855.79,1645.5,20.57,22.17,24.78,13.64,810.11,819.24,493.82,686.36,6106.06,6598.4,8849.79
2022-04-24,8947.35,2029.65,7721.43,3957.39,3518.73,820.7,873.25,5088.35,8422.35,6080.57,1780.66,848.51,1686.78,20.55,22.23,24.85,13.59,797.26,853.13,487.04,707.07,6094.62,6583.99,8728.43
2022-04-25,8803.04,2003.2,7795.77,3945.11,3477.66,841.97,831.83,5265.06,8547.16,6205.58,1782.22,828.65,1714.02,20.57,22.16,24.82,13.62,830.99,842.26,492.38,697.88,6044.09,6728.61,8675.97
2022-04-26,8700.44,1980.2,7726.27,3893.49,3507.59,840.88,864.31,5207.41,8400.61,6250.02,1780.03,829.58,1686.1,20.56,22.2,24.8,13.63,812.48,822.75,497.27,696.27,6124.76,6659.18,8681.7
2022-04-27,8736.52,2029.42,7776.85,3787.04,3499.39,819.44,908.29,5161.18,8403.25,5960.18,1694.53,835.77,1704.82,20.59,22.3,24.85,13.63,783.05,826.29,455.77,699.39,6099.49,6678.96,8701.95
2022-04-28,8677.81,2004.41,7755.13,3758.66,3547.81,816.21,855.83,5154.12,8345.63,6172.42,1667.92,827.02,1710.8,20.58,22.2,24.82,13.62,823.69,815.07,455.83,711.19,6078.0,6759.79,8725.44
2022-04-29,8904.73,2009.96,7950.44,3895.19,3512.76,823.84,873.67,5381.51,8386.28,6083.15,1677.18,818.04,1782.48,20.55,22.16,24.82,13.63,780.7,825.46,497.53,729.24,6099.15,6703.97,8748.97
2022-04-30,8944.28,1993.8,7689.3,3872.51,3490.88,829.14,863.79,5226.03,8504.16,6173.6,1754.97,824.01,1761.98,20.55,22.21,24.9,13.65,803.0,829.11,476.86,729.01,6060.42,6622.36,8739.19
2022-05-01,8949.03,2004.03,7807.21,3958.07,3594.22,834.26,876.24,5284.75,8392.48,6305.39,1730.63,842.77,1728.69,20.62,22.22,24.87,13.62,813.36,823.65,497.09,738.76,6167.85,6674.04,8720.9
2022-05-02,8788.79,1963.13,7977.22,3756.19,3549.7,822.76,873.26,5182.62,8293.53,6311.66,1751.8,832.46,1733.19,20.63,22.24,24.95,13.65,828.42,843.38,490.67,706.7,6081.81,6609.32,8704.0
2022-05-03,8580.16,2032.77,7863.1,3887.15,3436.28,815.87,893.59,5203.81,8493.92,6529.66,1721.55,782.06,1736.54,20.65,22.17,24.89,13.61,812.3,836.7,504.82,705.25,6139.8,6620.74,8766.47
2022-05-04,8899.12,2051.2,7776.8,3795.37,3556.95,846.8,898.17,5205.69,8431.91,6285.53,1688.5,820.66,1722.26,20.65,22.25,24.85,13.68,794.28,826.02,455.33,737.73,6134.39,6623.63,8709.81
2022-05-05,8975.28,2021.97,7925.76,3806.47,3528.0,825.92,879.93,5087.89,8333.66,6138.27,1737.1,837.7,1662.62,20.64,22.23,24.84,13.69,800.51,819.21,491.43,701.1,6156.48,6684.26,8774.34
2022-05-06,8931.14,2037.14,7932.46,3868.07,3395.93,829.32,910.72,5235.71,8291.85,6255.84,1722.27,851.74,1682.09,20.61,22.25,24.91,13.64,802.42,847.24,526.96,715.54,6047.26,6712.77,8757.42
2022-05-07,8856.75,2028.68,7833.3,3852.06,3524.63,827.24,885.67,5217.71,8319.46,6109.55,1727.04,847.84,1767.91,20.62,22.21,24.92,13.67,817.54,838.27,543.94,689.37,6108.89,6650.56,8758.78
2022-05-08,8614.23,2022.04,7651.16,3839.27,3511.02,848.85,861.97,5151.81,8353.74,6544.74,1750.57,805.29,1695.38,20.64,22.25,24.98,13.66,802.28,813.91,548.22,725.2,6161.28,6710.65,8794.62
2022-05-09,9250.43,2004.9,7885.2,3861.92,3497.26,825.72,865.24,5090.59,8351.18,6172.68,1728.74,834.22,1713.23,20.61,22.27,24.9,13.66,810.04,825.44,503.46,702.45,6085.93,6634.86,8800.84
2022-05-10,8626.21,2045.98,7872.23,3842.95,3479.56,828.06,860.87,5278.94,8300.07,6342.55,1755.56,852.43,1757.24,20.66,22.25,24.89,13.66,810.47,840.5,527.12,740.58,6138.11,6684.94,8770.89
2022-05-11,8990.84,2025.84,7783.81,3871.15,3528.05,841.67,885.67,5252.44,8278.38,6217.55,1716.12,835.45,1696.14,20.66,22.25,24.94,13.68,800.56,817.21,455.05,723.55,6186.73,6800.09,8811.1
2022-05-12,8966.67,2012.5,7714.38,3934.63,3555.57,840.54,892.42,5380.24,8305.95,6112.65,1738.46,848.49,1719.93,20.68,22.27,24.91,13.7,828.51,843.28,500.27,682.44,6143.99,6707.88,8786.17
2022-05-13,8880.87,2049.45,7949.42,3825.52,3542.94,841.63,885.73,5026.85,8318.98,6402.58,1775.75,820.89,1723.77,20.66,22.39,24.95,13.68,818.0,860.86,531.95,731.68,6109.73,6746.59,8795.15
2022-05-14,9010.58,2004.1,7924.62,3884.4,3531.39,840.79,898.6,5199.62,8400.44,6261.81,1777.07,868.02,1723.88,20.66,22.29,24.97,13.68,813.91,840.17,520.63,725.18,6114.85,6456.79,8780.4
2022-05-15,9093.96,2039.13,7995.03,3798.21,3594.49,847.69,894.26,5287.67,8651.5,6361.86,1751.43,842.33,1733.67,20.66,22.32,25.02,13.66,791.53,837.91,506.16,723.6,6158.85,6469.17,8806.84
2022-05-16,8634.73,2037.82,7964.11,3962.32,3454.31,808.68,902.12,5250.41,8472.01,6376.77,1736.9,845.33,1740.01,20.65,22.3,24.94,13.7,797.95,837.72,535.69,709.39,6125.96,6477.74,8789.31
2022-05-17,9163.93,2031.42,7979.47,3885.38,3563.4,831.66,880.2,5197.38,8380.04,6345.46,1747.8,821.51,1726.83,20.7,22.31,24.93,13.72,834.13,820.21,487.78,711.41,6161.15,6436.72,8803.84
2022-05-18,9264.96,2048.0,7952.5,3836.22,3600.52,830.07,885.14,5125.25,8520.19,6271.34,1770.95,846.21,1724.64,20.68,22.34,26.17,13.66,806.14,829.2,449.36,721.7,6127.31,6493.25,8826.11
2022-05-19,8539.08,1966.76,7742.75,3977.61,3490.33,858.37,919.68,5265.79,8552.21,6343.2,1700.19,838.56,1739.39,20.71,22.34,26.18,13.71,817.2,843.78,495.96,709.85,6138.97,6440.46,8783.78
2022-05-20,9263.85,2006.64,7904.08,3860.42,3554.77,837.2,900.84,5245.64,8505.9,6499.15,1732.18,840.06,1772.24,20.71,22.35,26.19,13.71,822.15,844.03,551.52,744.85,6117.05,6484.13,8771.56
2022-05-21,8967.11,2013.5,7891.27,3781.59,3510.04,850.54,912.87,5311.99,8533.49,6395.57,1790.15,851.28,1715.74,20.74,22.33,26.13,13.71,794.89,854.82,555.32,742.06,6151.4,6501.85,8812.57
2022-05-22,8866.85,2122.06,7776.32,3812.38,3529.01,857.43,897.57,5141.67,8606.66,6066.65,1751.93,864.37,1770.77,20.72,22.4,26.24,13.72,820.43,834.28,505.71,744.23,6097.63,6503.55,8822.33
2022-05-23,8857.4,1994.58,7740.72,4022.66,3527.14,825.69,883.74,5331.04,8334.22,6307.5,1797.2,850.27,1803.24,20.72,22.33,26.29,13.73,809.58,849.74,549.51,726.42,6111.01,6506.94,8792.49
2022-05-24,8765.54,2047.93,7768.82,3960.41,3557.49,838.11,897.15,5290.32,8482.03,6247.48,1780.13,860.32,1727.6,20.71,22.36,26.24,13.74,800.61,833.04,535.34,743.2,6214.6,6443.61,8829.28
2022-05-25,9180.8,2067.41,7882.33,3849.57,3577.01,842.17,893.81,5215.28,8529.02,6606.68,1808.03,854.61,1755.42,20.7,22.38,26.28,13.72,820.99,824.29,546.93,721.5,6094.24,6477.4,8825.72
2022-05-26,9056.4,1992.39,7834.96,3945.41,3563.92,811.19,862.52,5329.61,8542.39,6288.0,1755.32,855.34,1802.5,20.74,22.4,26.24,13.69,796.01,858.44,527.81,727.81,6185.93,6431.28,8888.41
2022-05-27,8937.21,2063.52,7868.83,3889.65,3539.85,841.79,887.94,5333.59,8476.92,6250.6,1798.25,843.98,1705.32,20.72,22.39,26.32,13.71,813.94,840.32,592.04,702.31,6098.77,6514.84,8880.12
2022-05-28,9034.41,2058.95,7872.18,3964.08,3623.43,820.85,859.56,5133.25,8727.86,6268.93,1734.25,867.14,1659.28,20.73,22.36,26.22,13.71,809.66,845.97,509.68,730.24,6248.17,6497.76,8856.76
2022-05-29,8841.87,2077.89,7722.04,3970.96,3493.83,848.92,885.29,5275.79,8590.08,6400.12,1741.16,838.39,1770.0,20.75,22.42,26.34,13.73,796.22,848.96,530.66,755.61,6160.95,6486.81,8844.43
2022-05-30,9259.12,2029.92,7641.79,3884.42,3547.21,855.17,904.45,5250.77,8395.13,6539.37,1778.6,855.9,1756.66,20.74,22.4,26.32,13.7,820.93,855.22,514.11,705.7,6146.69,6431.9,8845.05
2022-05-31,8921.65,2037.12,8018.95,3959.74,3499.09,864.48,898.16,5233.0,8621.5,6480.88,1761.85,867.08,1741.15,20.75,22.36,26.24,13.7,795.67,834.17,522.31,744.95,6166.7,6508.32,8895.14
2022-06-01,8682.93,2105.6,7984.01,3874.14,3565.2,856.21,903.1,5067.44,8572.18,6570.4,1762.21,850.15,1741.87,20.75,22.37,26.34,13.72,830.67,861.17,510.62,717.28,6184.73,6462.72,8861.77
2022-06-02,8878.44,2047.5,7903.5,4011.88,3558.94,817.76,891.89,5269.89,8379.73,6327.55,1774.44,850.42,1752.45,20.77,22.37,26.42,13.69,795.33,851.89,545.18,736.74,6176.59,6473.38,8866.7
2022-06-03,8753.13,2056.16,7950.67,3932.55,3547.29,876.93,880.54,5146.33,8559.94,6275.24,1710.22,824.92,1703.43,20.76,22.38,26.29,13.74,844.71,855.76,487.27,745.05,6127.53,6415.07,8843.79
2022-06-04,8846.48,2078.86,8029.58,3938.3,3574.12,853.88,918.28,5320.51,8654.72,6394.59,1831.83,857.05,1787.64,20.75,22.52,26.25,13.71,809.38,852.95,505.82,762.84,6212.83,6476.14,8922.72
2022-06-05,8888.66,2058.1,7578.46,3999.49,3621.24,846.0,896.85,5355.99,8593.76,6376.25,1752.58,854.99,1780.69,20.78,22.47,26.33,13.71,822.71,851.51,524.38,712.85,6122.37,6476.56,8895.15
2022-06-06,8690.3,2068.53,7988.27,3885.71,3649.29,836.86,868.35,5253.01,8643.33,6436.56,1762.62,859.55,1787.53,20.8,22.38,26.39,13.71,813.31,838.79,520.22,727.0,6192.54,6462.06,8878.08
2022-06-07,9019.12,2069.73,7956.03,4001.38,3555.33,817.06,913.05,5247.19,8542.24,6474.35,1799.4,870.8,1761.0,20.79,22.47,26.38,13.76,783.06,866.27,522.29,727.05,6199.04,6530.39,8924.77
2022-06-08,9058.48,2048.54,7743.41,3931.4,3532.15,847.41,881.73,5357.65,8481.27,6251.96,1752.86,851.85,1745.77,20.83,22.45,26.39,13.75,821.37,860.76,509.8,742.05,6194.94,6382.98,8927.4
2022-06-09,8920.76,2074.56,7893.38,3993.81,3577.59,849.97,902.51,5196.76,8568.7,6288.87,1749.44,838.85,1761.94,20.81,22.43,26.44,13.75,800.72,847.19,534.46,751.56,6154.65,6566.34,8876.12
2022-06-10,8929.55,2064.07,7833.62,3944.5,3581.5,851.47,915.78,5402.0,8735.65,6482.7,1694.09,861.12,1761.23,20.8,22.52,26.4,13.73,812.04,851.22,519.34,735.39,6312.97,6565.14,8913.12
2022-06-11,9388.23,2079.42,8103.24,3990.33,3631.38,874.1,906.03,5242.24,8672.83,6562.94,1768.53,848.07,1796.01,20.81,22.48,26.42,13.74,793.98,865.09,523.18,711.33,6113.69,6491.1,8923.6
2022-06-12,9011.75,2055.42,8084.72,3911.15,3701.85,827.68,892.79,5252.76,8529.63,6314.18,1850.87,867.94,1762.24,20.77,22.44,26.38,13.8,803.58,859.27,506.69,749.13,6196.08,6495.49,8883.04
2022-06-13,9293.46,2021.29,7821.28,3967.6,3557.6,847.21,892.81,5172.91,8592.16,6655.29,1771.56,854.93,1742.06,20.81,22.53,26.37,13.75,819.62,845.06,526.83,709.96,6191.74,6525.33,8914.91
2022-06-14,8978.18,2045.2,8207.62,3959.18,3603.11,873.02,894.52,5226.37,8465.84,6371.89,1737.94,871.45,1716.7,20.81,22.48,26.43,13.73,788.47,849.04,520.2,743.33,6171.38,6440.74,8910.86
2022-06-15,9304.65,2094.28,7848.96,3855.93,3549.47,854.12,903.87,5245.16,8683.57,6154.02,1789.25,865.63,1723.31,20.79,22.5,26.45,13.8,832.59,837.9,520.82,738.47,6296.09,6554.68,8912.34
2022-06-16,9020.23,2068.47,8074.25,3984.06,3632.83,851.54,910.91,5261.16,8661.99,6504.18,1846.74,872.45,1760.11,20.85,22.47,26.37,13.76,821.14,854.01,540.96,752.03,6211.89,6459.82,8955.54
2022-06-17,9121.74,2034.33,7984.93,3966.62,3608.12,838.55,886.81,5426.92,8396.45,6451.7,1744.27,875.2,1753.79,20.83,22.47,26.4,13.78,827.91,846.34,541.53,737.27,6216.44,6549.42,8929.43
2022-06-18,9187.18,2113.68,8206.15,3902.07,3664.81,858.82,906.73,5154.64,8443.98,6126.52,1795.7,831.75,1715.74,20.82,22.49,26.51,13.8,805.85,847.16,536.11,725.94,6125.87,6440.79,8939.12
2022-06-19,9444.04,2034.78,7971.08,4020.36,3581.87,873.01,912.78,5328.42,8754.65,6520.68,1801.04,853.97,1768.04,21.78,22.52,26.48,13.74,808.3,853.36,557.29,752.8,6216.98,6571.83,8916.35
2022-06-20,8728.99,2125.31,7974.9,3892.16,3555.58,858.15,901.82,5397.09,8537.64,6512.33,1785.5,834.98,1803.57,21.82,22.51,26.49,13.78,849.3,841.89,510.73,725.17,6230.94,6557.55,8924.24
2022-06-21,9017.08,2055.6,8121.6,3895.3,3633.95,880.73,904.34,5358.07,8788.57,6536.62,1703.24,833.05,1773.02,21.82,22.5,26.44,13.78,808.85,845.9,535.93,769.15,6170.16,6514.07,8928.88
2022-06-22,9127.05,2117.87,8117.0,3874.49,3632.61,843.75,934.91,5299.66,8661.92,6283.78,1786.73,840.79,1756.76,21.81,22.55,26.52,13.83,824.73,861.69,524.42,722.99,6262.55,6495.75,8943.38
2022-06-23,9046.86,2074.45,7950.14,4019.68,3676.31,841.68,885.5,5366.17,8716.86,6297.85,1777.73,858.6,1746.5,21.83,22.51,26.41,13.81,837.42,871.03,554.17,761.24,6183.66,6543.25,8954.02
2022-06-24,9073.86,2146.9,8091.47,3859.74,3622.5,851.54,896.32,5381.72,8506.93,6591.18,1807.77,835.96,1759.41,21.84,22.52,26.45,13.81,844.86,843.84,537.07,707.9,6214.36,6592.81,8956.34
2022-06-25,8738.15,2088.13,8244.74,3979.7,3670.13,853.43,900.64,5403.36,8545.54,6300.42,1797.53,888.49,1821.84,21.84,22.48,26.48,13.82,834.93,844.01,523.47,737.44,6238.53,6542.51,8944.47
2022-06-26,9190.89,2079.71,8132.16,4037.08,3588.92,846.62,919.14,5299.38,8548.69,6257.75,1741.24,857.43,1743.62,21.85,22.57,26.52,13.77,811.25,841.09,514.27,722.54,6219.11,6449.4,8984.02
2022-06-27,9123.26,2119.4,8055.23,4121.0,3606.57,853.63,880.42,5327.24,8554.4,6444.07,1830.84,878.47,1810.92,21.84,22.56,26.57,13.81,823.49,846.9,558.8,738.57,6174.25,6495.6,8976.68
2022-06-28,8725.29,2104.53,8032.58,3929.73,3685.37,887.34,917.25,5258.33,8562.09,6326.95,1782.64,865.47,1726.79,21.83,22.6,26.52,13.84,818.48,857.8,482.08,747.68,6267.95,6562.07,8996.31
2022-06-29,9075.95,2100.08,8116.77,4125.08,3654.39,851.38,906.71,5484.12,8641.8,6446.43,1796.49,851.1,1776.1,21.85,22.54,26.49,13.81,835.3,858.97,549.17,749.67,6248.22,6588.64,8998.04
2022-06-30,9249.62,2086.4,8189.49,3985.49,3676.69,876.46,912.28,5262.45,8778.72,6295.51,1819.63,856.94,1742.32,21.84,22.53,26.52,13.81,813.18,865.01,530.01,738.36,6142.07,6568.63,8920.6
2022-07-01,9339.79,2010.2,8103.37,3893.25,3696.98,869.53,916.2,5305.9,8582.24,6302.23,1804.44,866.07,1800.56,21.84,22.57,26.49,13.83,794.89,856.99,568.51,783.05,6197.02,6563.89,9026.59
2022-07-02,9249.94,2155.17,8066.31,4025.67,3618.93,849.61,926.02,5361.32,8765.19,6507.26,1756.36,867.68,1785.49,21.82,22.55,26.45,13.87,834.62,859.1,548.63,720.73,6256.83,6521.29,8972.75
2022-07-03,9367.62,2079.03,8174.03,3934.11,3628.14,852.11,890.7,5455.54,8551.41,6360.86,1791.28,859.26,1786.02,21.86,22.55,26.52,13.81,796.79,870.69,565.84,775.1,6224.98,6581.04,8976.3
2022-07-04,8954.81,2083.87,8090.99,4051.26,3613.1,871.16,893.18,5304.88,8605.93,6374.93,1744.32,876.35,1729.54,21.87,22.6,26.52,13.82,819.3,834.16,540.62,736.44,6250.0,6577.38,9003.35
2022-07-05,9081.95,2075.11,7976.71,4013.04,3628.47,860.31,921.31,5310.04,8727.95,6479.2,1837.52,890.08,1745.32,21.88,22.6,26.51,13.83,839.06,852.9,514.88,754.25,6250.54,6539.19,8967.32
2022-07-06,9066.38,2083.89,8399.02,4016.74,3687.27,862.4,891.63,5330.7,8567.11,6379.44,1784.66,855.29,1802.24,21.88,22.59,26.59,13.81,830.89,855.05,574.15,737.75,6172.98,6582.71,9039.04
2022-07-07,9398.82,2107.57,8222.63,3909.6,3685.95,866.91,918.46,5399.98,8640.11,6453.65,1804.24,872.48,1713.07,21.89,22.65,26.61,13.84,824.36,853.92,544.42,756.93,6137.0,6680.1,9032.58
2022-07-08,9124.44,2100.85,8079.06,3913.39,3690.8,865.8,901.57,5338.45,8613.6,6139.07,1758.12,843.26,1750.24,21.92,22.59,26.57,13.87,837.08,868.22,520.95,789.38,6179.33,6378.61,9001.4
2022-07-09,9293.75,2040.73,8112.33,3951.49,3623.09,864.45,927.22,5370.41,8770.64,6451.45,1859.39,859.01,1768.48,21.86,22.69,26.57,13.83,855.1,875.58,551.98,764.58,6288.48,6463.76,8991.87
2022-07-10,9415.47,2097.69,8344.52,4012.28,3670.88,864.84,929.64,5334.62,8515.22,6726.85,1838.13,871.05,1785.81,21.91,22.61,26.5,13.86,815.41,846.67,508.95,762.14,6190.84,6478.75,9065.47
2022-07-11,9128.97,2031.75,7916.69,4021.86,3718.4,849.91,922.73,5437.28,8600.55,6545.24,1826.81,874.77,1726.49,21.89,22.62,26.58,13.83,833.16,861.55,578.01,757.6,6265.52,6473.13,9020.41
2022-07-12,9360.85,2101.87,8110.25,4227.06,3632.3,886.74,912.51,5390.56,8829.09,6704.32,1869.07,885.18,1802.84,21.91,22.62,26.61,13.86,837.16,848.98,536.95,740.92,6207.89,6454.7,9021.26
2022-07-13,9002.61,2134.77,8124.7,3967.47,3642.55,880.64,928.29,5498.14,8655.88,6328.57,1827.48,876.29,1815.9,21.94,22.63,26.59,13.87,844.4,858.9,576.86,770.26,6246.74,6453.38,9046.11
2022-07-14,9131.97,2051.88,8342.9,3947.72,3668.53,879.84,935.48,5422.25,8696.05,6412.5,1824.67,870.48,1753.32,21.92,22.72,26.67,13.87,844.74,888.83,598.13,761.73,6203.3,6448.2,9075.39
2022-07-15,9347.67,2096.74,7924.05,3939.39,3634.74,869.75,881.92,5444.7,8997.12,6487.79,1842.23,840.03,1792.27,21.92,22.7,26.65,13.86,837.3,873.68,574.66,762.64,6324.61,6442.25,9071.31
2022-07-16,9378.8,2131.62,7985.0,4176.8,3689.38,849.63,927.91,5502.73,8984.38,6344.76,1864.68,856.94,1771.69,21.94,22.68,26.59,13.83,849.24,867.14,539.49,749.17,6172.91,6463.94,9081.7
2022-07-17,9200.4,2076.98,8078.78,4058.63,3717.93,888.18,898.39,5463.27,8712.6,6616.34,1859.63,869.08,1870.83,21.91,22.66,26.7,13.87,813.33,858.52,499.91,771.74,6184.52,6382.02,9058.23
2022-07-18,9222.02,2115.72,8201.92,4095.62,3668.68,866.92,924.97,5452.86,8715.85,6413.23,1820.15,856.03,1910.27,21.92,22.68,26.68,13.89,830.16,870.0,582.77,781.99,6216.16,6441.92,9063.75
2022-07-19,9309.26,2158.98,8004.28,4046.98,3651.64,863.3,927.29,5460.09,8661.14,6636.64,1801.74,868.13,1888.46,21.96,22.67,26.63,13.87,840.84,870.62,568.22,781.39,6291.56,6441.19,9089.68
2022-07-20,9256.14,2057.13,8150.55,4060.84,3614.13,894.92,913.85,5485.69,8657.13,6611.87,1877.29,886.47,1932.6,21.99,22.75,26.7,13.91,832.88,847.11,555.21,753.02,6153.22,6535.06,9056.29
2022-07-21,9168.65,2083.76,8418.26,4138.54,3658.47,890.94,933.68,5458.46,8963.71,6562.1,1799.72,883.57,1900.25,21.96,22.68,26.6,13.87,794.58,854.85,529.99,759.54,6309.19,6486.21,9066.48
2022-07-22,9149.82,2110.14,8345.69,3998.06,3702.04,880.62,915.23,5412.49,8801.27,6681.21,1830.98,883.21,1912.71,21.97,22.74,26.7,13.87,833.79,854.17,533.77,807.21,6172.29,6485.88,9070.3
2022-07-23,8850.03,2111.67,8344.82,4055.28,3619.15,859.26,947.67,5463.76,8806.49,6625.01,1819.55,888.16,1886.4,22.0,22.73,26.63,13.92,815.48,868.47,527.42,771.97,6198.38,6538.33,9124.92
2022-07-24,8953.11,2109.78,8041.71,4095.36,3685.0,868.72,945.3,5570.89,8723.28,6684.02,1792.18,858.15,1890.09,21.97,22.68,26.58,13.87,820.76,862.55,525.46,763.74,6279.37,6575.69,9109.38
2022-07-25,9194.2,2145.62,8216.9,4081.48,3734.92,850.89,913.24,5304.52,8736.31,6557.12,1801.67,884.48,1888.39,21.96,22.74,26.69,13.9,835.88,863.25,580.15,769.13,6323.95,6542.6,9123.72
2022-07-26,8929.24,2129.53,8198.75,4151.53,3681.94,869.47,914.13,5602.39,8628.62,6505.27,1797.04,851.63,1868.19,21.98,22.76,26.61,13.89,824.05,852.06,537.3,766.7,6312.52,6549.12,9119.1
2022-07-27,9156.75,2171.2,8383.7,4145.04,3683.77,880.28,926.62,5496.06,8837.23,6558.32,1760.15,857.54,1887.08,22.03,22.75,26.68,13.92,809.82,881.1,529.38,765.99,6239.6,6518.55,9078.92
